Station,Year,Month,Day,Daily Rainfall Total,Highest 30 Min Rainfall,Highest 60 Min Rainfall,Highest 120 Min Rainfall,Mean Temperature,Maximum Temperature,Minimum Temperature,Mean Wind Speed,Max Wind Speed,
Tengah,2017,1,5,1.1,,,,27.3,32.8,23.1,9,27.7,
Tengah,2017,1,6,0,,,,28.5,34.1,24.5,6.8,29.5,
Tengah,2017,1,7,0,,,,29.1,34.6,25,7.6,33.5,
Tengah,2017,1,8,0,,,,29.5,34.9,25.4,7.6,25.9,
Tengah,2017,1,9,0,,,,29.2,35.2,25,10.4,24.1,
Tengah,2017,1,10,0,,,,28.6,34.5,24.5,9.4,27.7,
Tengah,2017,1,11,12.8,,,,27.4,34.2,23.8,8.6,70.2,
Tengah,2017,1,12,0,,,,27.7,33.3,24.2,7.6,27.7,
Tengah,2017,1,13,0,,,,27.8,34.3,23.7,9,27.7,
Tengah,2017,1,14,0,,,,27.8,32.2,23.7,5.8,24.1,
Tengah,2017,1,15,2,,,,27.7,33.4,23.9,9.4,38.9,
Tengah,2017,1,16,0,,,,27.5,32.6,23.7,9,29.5,
Tengah,2017,1,17,0,,,,28,33.6,23.6,7.2,20.5,
Tengah,2017,1,18,38.5,,,,26.3,33.6,23.2,8.3,38.9,
Tengah,2017,1,19,70.5,,,,25.8,33.8,23.1,7.9,44.3,
Tengah,2017,1,20,0.2,,,,25.9,31.3,23.5,8.3,29.5,
Tengah,2017,1,21,13.9,,,,26.4,32.1,23.2,9,37.1,
Tengah,2017,1,22,8.1,,,,26.1,30.7,23.4,14,42.5,
Tengah,2017,1,23,93.5,,,,24.7,27.6,23.1,6.5,24.1,
Tengah,2017,1,24,15.2,,,,23.6,24.6,22.2,7.2,27.7,
Tengah,2017,1,25,24.4,,,,25,29.8,22.2,8.6,31.3,
Tengah,2017,1,26,1.7,,,,26.8,32.2,23,12.2,33.5,
Tengah,2017,1,27,8.2,,,,26.7,32,22.5,14.8,48.2,
Tengah,2017,1,28,0.5,,,,25.6,30.8,22.6,14.4,35.3,
Tengah,2017,1,29,0,,,,26.2,28.8,23.2,9,24.1,
Tengah,2017,1,30,5.8,,,,25.9,29.5,23.1,11.2,29.5,
Tengah,2017,1,31,0,,,,26.8,31.1,23,10.8,27.7,
Tengah,2017,2,1,0,,,,26.9,31.8,23,10.8,25.9,
Tengah,2017,2,2,0,,,,27.2,31.5,24,7.2,27.7,
Tengah,2017,2,3,18.4,,,,27.3,33.8,23.4,11.2,35.3,
Tengah,2017,2,4,3.4,,,,26.6,33.1,23.6,7.9,24.1,
Tengah,2017,2,5,0,,,,27.4,33.5,23.8,9.4,25.9,
Tengah,2017,2,6,0,,,,27.9,33.5,24,9.7,25.9,
Tengah,2017,2,7,10,,,,26.4,31.6,23.3,7.9,31.3,
Tengah,2017,2,8,30.9,,,,26.5,33,23.8,7.2,33.5,
Tengah,2017,2,9,0,,,,27.3,32.8,23.5,7.9,25.9,
Tengah,2017,2,10,0,,,,27.4,32.8,24.2,16.6,38.9,
Tengah,2017,2,11,0,,,,27.1,31.9,24.4,18.4,42.5,
Tengah,2017,2,12,7,,,,25.8,29.7,23.2,14.4,44.3,
Tengah,2017,2,13,3.4,,,,26,30.8,23.4,16.2,50,
Tengah,2017,2,14,2.4,,,,26.4,30.8,22.5,20.2,50,
Tengah,2017,2,15,2.7,,,,25.2,29.3,23,14,38.9,
Tengah,2017,2,16,0.5,,,,26.3,31.1,23,14,42.5,
Tengah,2017,2,17,0,,,,27.1,32.3,22.8,14,37.1,
Tengah,2017,2,18,0,,,,27,30.3,24.3,15.5,35.3,
Tengah,2017,2,19,3.9,,,,27.6,31.7,24.7,14,46.4,
Tengah,2017,2,20,0,,,,27.6,33,23.7,11.9,35.3,
Tengah,2017,2,21,39.5,,,,26.9,33.4,23.6,8.6,37.1,
Tengah,2017,2,22,0,,,,27.6,33.6,23.6,9.7,31.3,
Tengah,2017,2,23,4,,,,26.3,32.2,23.3,6.5,35.3,
Tengah,2017,2,24,8.3,,,,24.7,27.9,23.1,7.2,33.5,
Tengah,2017,2,25,4.6,,,,26.3,32.8,23.2,8.6,35.3,
Tengah,2017,2,26,5.1,,,,27.2,32.3,23.3,9.7,25.9,
Tengah,2017,2,27,0.4,,,,27.1,31.3,23.3,14.8,38.9,
Tengah,2017,2,28,18.6,,,,26.3,30.1,23.5,10.1,50,
Tengah,2017,3,1,18.5,,,,25,28.6,23.3,8.3,37.1,
Tengah,2017,3,2,0.8,,,,26.4,30.8,24.5,12.6,37.1,
Tengah,2017,3,3,44,,,,25.6,28.7,23,9.7,44.3,
Tengah,2017,3,4,2.5,,,,25.1,29.3,23.3,5.8,29.5,
Tengah,2017,3,5,10.2,,,,26.6,32.4,23.2,7.9,27.7,
Tengah,2017,3,6,11.5,,,,26.4,33,23.2,7.9,33.5,
Tengah,2017,3,7,1.1,,,,27,32.4,23.4,7.2,24.1,
Tengah,2017,3,8,8,,,,27.3,33,24,10.4,35.3,
Tengah,2017,3,9,0,,,,27.4,32.7,23.6,14.8,31.3,
Tengah,2017,3,10,0,,,,27.4,32.5,23.8,12.2,29.5,
Tengah,2017,3,11,40,,,,27,33,23.5,8.6,37.1,
Tengah,2017,3,12,36,,,,26.4,30.4,23.5,6.1,18.4,
Tengah,2017,3,13,3.6,,,,27.9,33.5,23.8,7.6,24.1,
Tengah,2017,3,14,2.8,,,,26.6,29.3,23.6,7.2,29.5,
Tengah,2017,3,15,0,,,,28.9,34.8,24.2,7.2,25.9,
Tengah,2017,3,16,6.3,,,,28.2,34.3,23.6,8.3,35.3,
Tengah,2017,3,17,0,,,,26.6,32.7,23.8,6.8,31.3,
Tengah,2017,3,18,57.3,,,,27,33.5,23.5,7.2,31.3,
Tengah,2017,3,19,0,,,,27.4,32.9,23.9,6.8,29.5,
Tengah,2017,3,20,6.7,,,,26.4,29.7,23.5,7.6,31.3,
Tengah,2017,3,21,0,,,,28.1,34.3,23.2,9,37.1,
Tengah,2017,3,22,0.3,,,,27.3,33.5,23.7,6.5,44.3,
Tengah,2017,3,23,0,,,,28.9,33.8,24.7,9,25.9,
Tengah,2017,3,24,1.7,,,,28.6,32.2,24.6,7.2,27.7,
Tengah,2017,3,25,8.8,,,,26.9,32,23.6,7.6,40.7,
Tengah,2017,3,26,0,,,,28.4,33.8,24.3,9.7,25.9,
Tengah,2017,3,27,0,,,,28.8,32.8,24.9,9.4,27.7,
Tengah,2017,3,28,3.8,,,,26.6,29.7,24,7.9,27.7,
Tengah,2017,3,29,47,,,,26.2,32.5,23.6,6.1,59.4,
Tengah,2017,3,30,20.8,,,,25.1,29.2,23.5,5.8,31.3,
Tengah,2017,3,31,0.8,,,,27.1,32.7,24.8,5,20.5,
Tengah,2017,4,1,3.8,,,,27,32.2,24.1,6.5,24.1,
Tengah,2017,4,2,0,,,,27.6,30.2,23.9,8.3,27.7,
Tengah,2017,4,3,7,,,,27,29.2,23.8,7.2,29.5,
Tengah,2017,4,4,16.6,,,,28.2,33,23.3,8.3,31.3,
Tengah,2017,4,5,4.7,,,,28,32.6,24.4,7.9,53.6,
Tengah,2017,4,6,0,,,,28.8,30.3,22.8,7.6,24.1,
Tengah,2017,4,7,15,,,,28.3,34.8,23.8,8.3,40.7,
Tengah,2017,4,8,10.5,,,,26.7,28.7,23.2,5.4,33.5,
Tengah,2017,4,9,21.6,,,,27.2,33.2,24.1,5.8,40.7,
Tengah,2017,4,10,1.7,,,,27.3,30.6,24.4,7.2,22.3,
Tengah,2017,4,11,0.6,,,,28.7,32.8,25.1,8.3,24.1,
Tengah,2017,4,12,1.5,,,,28.5,31.9,24.8,5.4,18.4,
Tengah,2017,4,13,38,,,,26.9,30.6,23.5,7.9,31.3,
Tengah,2017,4,14,15,,,,26.6,32.9,23.6,5.4,33.5,
Tengah,2017,4,15,4.9,,,,26.8,32.3,23.5,8.3,42.5,
Tengah,2017,4,16,6.5,,,,27.6,33.8,23.8,6.1,29.5,
Tengah,2017,4,17,43,,,,27.5,34.3,22.5,9,35.3,
Tengah,2017,4,18,6.3,,,,25.9,33.6,22.5,5.8,29.5,
Tengah,2017,4,19,0,,,,,33.4,23.2,6.8,25.9,
Tengah,2017,4,20,2.2,,,,27.4,33,23.4,5,22.3,
Tengah,2017,4,21,51.4,,,,26.9,32.4,22.7,8.6,38.9,
Tengah,2017,4,22,12.1,,,,27.4,30.8,24.2,6.1,25.9,
Tengah,2017,4,23,0,,,,28.7,32.5,24.3,7.9,24.1,
Tengah,2017,4,24,0.2,,,,27.4,32.8,23.5,6.1,31.3,
Tengah,2017,4,25,12.5,,,,26.5,33.1,24.1,5,22.3,
Tengah,2017,4,26,0,,,,27.2,30.8,24.6,7.9,22.3,
Tengah,2017,4,27,0.7,,,,27.6,34.5,23.4,6.5,31.3,
Tengah,2017,4,28,4.4,,,,,32.4,23.8,7.9,25.9,
Tengah,2017,4,29,0,,,,27.6,31,24.3,5.8,16.6,
Tengah,2017,4,30,0,,,,27.8,33.5,24.5,6.5,29.5,
Tengah,2017,5,1,4.2,,,,27.7,32.5,24.5,5.4,24.1,
Tengah,2017,5,2,4.3,,,,26.8,30.6,24.6,5,25.9,
Tengah,2017,5,3,0,,,,28.2,33.4,24.9,6.1,22.3,
Tengah,2017,5,4,3.9,,,,27.9,32.3,24.2,6.1,31.3,
Tengah,2017,5,5,0,,,,27.7,31.8,24.5,7.6,29.5,
Tengah,2017,5,6,0,,,,27.7,33,25,7.2,27.7,
Tengah,2017,5,7,0,,,,27.4,31.3,24.3,7.2,25.9,
Tengah,2017,5,8,0,,,,28.3,33.1,24.5,7.6,27.7,
Tengah,2017,5,9,26.6,,,,28.8,32.5,24.5,9.4,37.1,
Tengah,2017,5,10,38.2,,,,26,29.7,23.9,6.1,29.5,
Tengah,2017,5,11,1.1,,,,27.3,31.5,24.5,7.2,22.3,
Tengah,2017,5,12,0.9,,,,27.6,32,24.5,7.6,25.9,
Tengah,2017,5,13,3.3,,,,27.8,32.3,25,6.5,29.5,
Tengah,2017,5,14,0,,,,28.1,32.4,25,6.8,24.1,
Tengah,2017,5,15,15.5,,,,27.3,31.5,25.1,7.6,37.1,
Tengah,2017,5,16,1.1,,,,28.2,33.1,24.8,10.1,31.3,
Tengah,2017,5,17,0,,,,29.3,33.9,25.5,11.2,31.3,
Tengah,2017,5,18,0,,,,29.8,33.3,25.4,10.4,27.7,
Tengah,2017,5,19,0,,,,29,32.7,25.9,10.8,27.7,
Tengah,2017,5,20,0,,,,29.4,34.1,25.8,9.4,22.3,
Tengah,2017,5,21,10.6,,,,27.4,30.8,22.2,7.2,38.9,
Tengah,2017,5,22,31,,,,27.7,33.3,22.5,8.3,44.3,
Tengah,2017,5,23,0.3,,,,29.8,33.5,26.7,10.8,27.7,
Tengah,2017,5,24,84,,,,26.5,29.1,23.3,5.4,42.5,
Tengah,2017,5,25,0,,,,28.5,33,24.6,7.2,29.5,
Tengah,2017,5,26,10.2,,,,27.1,32.6,24,8.3,57.2,
Tengah,2017,5,27,0.9,,,,27.8,32.5,25.3,5.8,16.6,
Tengah,2017,5,28,0.2,,,,29,32.1,26,9.4,22.3,
Tengah,2017,5,29,0.9,,,,29.4,33.8,23,9,24.1,
Tengah,2017,5,30,15.4,,,,26.8,30.7,22.8,5.8,46.4,
Tengah,2017,5,31,35.3,,,,28.6,35,24.3,9,37.1,
Tengah,2017,6,1,7.4,,,,27.8,32.2,24.8,5,18.4,
Tengah,2017,6,2,0,,,,29.4,33,25.6,6.5,20.5,
Tengah,2017,6,3,0,,,,30.1,34.5,26.1,10.1,24.1,
Tengah,2017,6,4,0,,,,31.4,34.9,26.1,10.4,31.3,
Tengah,2017,6,5,0,,,,31,34.9,25.8,8.6,27.7,
Tengah,2017,6,6,0,,,,30.5,33.7,25.2,9,25.9,
Tengah,2017,6,7,0,,,,30.1,34.7,25.3,6.8,22.3,
Tengah,2017,6,8,29.3,,,,28.2,34.5,25,7.6,37.1,
Tengah,2017,6,9,0,,,,29,34.4,25.4,8.3,25.9,
Tengah,2017,6,10,34.8,,,,28.1,34.5,24,9.4,33.5,
Tengah,2017,6,11,0,,,,27.8,32.6,25,9.7,27.7,
Tengah,2017,6,12,0,,,,29.2,33.5,26,7.6,22.3,
Tengah,2017,6,13,6,,,,29,33.9,24.2,10.1,29.5,
Tengah,2017,6,14,38.8,,,,26.5,32.5,24,8.3,31.3,
Tengah,2017,6,15,0,,,,28.2,34.7,24,6.5,24.1,
Tengah,2017,6,16,0,,,,27.5,34.1,24.8,6.8,31.3,
Tengah,2017,6,17,0.2,,,,28.7,33.9,25.3,7.9,25.9,
Tengah,2017,6,18,29.3,,,,26.5,31.3,23.8,8.3,40.7,
Tengah,2017,6,19,0,,,,27.4,31.7,25.2,9,31.3,
Tengah,2017,6,20,0.7,,,,28.1,33.4,25,8.3,25.9,
Tengah,2017,6,21,0,,,,27.9,31.6,25,6.8,22.3,
Tengah,2017,6,22,0,,,,28.1,31.5,25,7.9,22.3,
Tengah,2017,6,23,4.1,,,,25.8,29.7,23,8.6,55.4,
Tengah,2017,6,24,0,,,,28.8,34.3,24.2,7.6,18.4,
Tengah,2017,6,25,1.6,,,,27.1,30.5,24.3,6.1,33.5,
Tengah,2017,6,26,0.4,,,,27.4,33.3,23.5,6.1,20.5,
Tengah,2017,6,27,0.9,,,,25.6,29.2,23.4,4.3,31.3,
Tengah,2017,6,28,30.5,,,,25.9,33,23.4,7.2,37.1,
Tengah,2017,6,29,5.4,,,,25.6,29.9,23.4,7.6,31.3,
Tengah,2017,6,30,0,,,,27.8,33.2,23.5,9,24.1,
Tengah,2017,7,1,0,,,,28.4,33.6,24.1,9.4,31.3,
Tengah,2017,7,2,0,,,,28.2,34.3,24.3,8.3,25.9,
Tengah,2017,7,3,0.4,,,,26.6,30.3,23.2,10.8,42.5,
Tengah,2017,7,4,0,,,,27.7,32.8,23.5,7.9,24.1,
Tengah,2017,7,5,66.5,,,,25.9,30.6,22.9,6.5,29.5,
Tengah,2017,7,6,0,,,,26.7,31,24.1,7.2,24.1,
Tengah,2017,7,7,0,,,,27.5,31.9,23.9,8.6,29.5,
Tengah,2017,7,8,12.2,,,,27.9,31.7,24.1,8.6,29.5,
Tengah,2017,7,9,2.6,,,,28.1,31,24.2,10.4,25.9,
Tengah,2017,7,10,3.3,,,,28.7,33.1,24.3,7.9,24.1,
Tengah,2017,7,11,0.3,,,,27.9,30.5,22.4,9,25.9,
Tengah,2017,7,12,58.9,,,,26,28.9,23.8,7.6,38.9,
Tengah,2017,7,13,14.4,,,,27.2,31.2,24.2,9,29.5,
Tengah,2017,7,14,11.1,,,,25.7,29.3,23.3,7.2,25.9,
Tengah,2017,7,15,12.1,,,,27.1,31.8,23.3,10.4,27.7,
Tengah,2017,7,16,0,,,,28.5,32.3,26.2,17.6,37.1,
Tengah,2017,7,17,0,,,,28.7,32.2,23.7,13.3,35.3,
Tengah,2017,7,18,0,,,,27.9,32,24,14,31.3,
Tengah,2017,7,19,0,,,,28.2,32.6,24.2,10.4,24.1,
Tengah,2017,7,20,0,,,,27.9,32.5,24.3,8.6,25.9,
Tengah,2017,7,21,0,,,,29,33.5,24.8,12.2,31.3,
Tengah,2017,7,22,0,,,,29.6,33.8,25,10.4,29.5,
Tengah,2017,7,23,0,,,,30.1,33.7,24.8,11.2,27.7,
Tengah,2017,7,24,0,,,,29.7,32.9,24.8,11.9,27.7,
Tengah,2017,7,25,0,,,,29.4,33.4,26.5,11.2,29.5,
Tengah,2017,7,26,0.6,,,,28.9,31.1,26.7,12.6,35.3,
Tengah,2017,7,27,0,,,,29.4,32,25.6,12.2,33.5,
Tengah,2017,7,28,0,,,,29.6,33.5,25,10.4,29.5,
Tengah,2017,7,29,0,,,,29.4,33,25.2,12.2,33.5,
Tengah,2017,7,30,0.6,,,,29.3,34,25.5,10.8,35.3,
Tengah,2017,7,31,0,,,,29.5,33.3,25.6,11.5,31.3,
Tengah,2017,8,1,0.1,,,,29.6,33.3,26.5,11.5,35.3,
Tengah,2017,8,2,0,,,,30,33.3,25.8,14.8,42.5,
Tengah,2017,8,3,0,,,,30.1,33.4,25.6,14.4,38.9,
Tengah,2017,8,4,0,,,,30.3,34.2,26.4,12.6,33.5,
Tengah,2017,8,5,0,,,,30.4,34,25.6,13.7,31.3,
Tengah,2017,8,6,16.2,,,,29.2,34.2,24.2,10.1,50,
Tengah,2017,8,7,0,,,,27.9,31.1,24.8,7.9,29.5,
Tengah,2017,8,8,3.6,,,,26.9,31.2,24.4,6.1,27.7,
Tengah,2017,8,9,0,,,,27.8,32.2,24.5,10.4,35.3,
Tengah,2017,8,10,0,,,,28.9,33.8,24.8,9,35.3,
Tengah,2017,8,11,40.6,,,,26.7,29.9,23.4,5,35.3,
Tengah,2017,8,12,9.9,,,,26.4,29.2,24,6.1,25.9,
Tengah,2017,8,13,3.3,,,,26.8,29,24.3,6.1,16.6,
Tengah,2017,8,14,0,,,,,33,23.4,13.3,29.5,
Tengah,2017,8,15,49.8,,,,,28.2,22.6,7.9,40.7,
Tengah,2017,8,16,0,,,,27.9,33.6,23.9,8.6,27.7,
Tengah,2017,8,17,22.2,,,,26.6,31.3,23.8,8.3,37.1,
Tengah,2017,8,18,4.3,,,,26.9,33,23.9,6.8,25.9,
Tengah,2017,8,19,0.2,,,,28.3,33,24.5,9,31.3,
Tengah,2017,8,20,0,,,,29,33.7,25,10.4,27.7,
Tengah,2017,8,21,10.8,,,,,33.7,23.8,8.3,31.3,
Tengah,2017,8,22,2.1,,,,,29.7,24.5,13.7,29.5,
Tengah,2017,8,23,0,,,,,32.8,24.5,13.7,31.3,
Tengah,2017,8,24,11.7,,,,,32.7,24.8,11.9,37.1,
Tengah,2017,8,25,0,,,,,31.9,25,10.4,29.5,
Tengah,2017,8,26,0,,,,,32.6,24.8,9,27.7,
Tengah,2017,8,27,12.8,,,,,31.3,24,11.9,40.7,
Tengah,2017,8,28,0,,,,,32.4,24.3,10.1,27.7,
Tengah,2017,8,29,0.4,,,,,29.9,24.3,7.9,22.3,
Tengah,2017,8,30,0,,,,,33.4,24.2,7.9,27.7,
Tengah,2017,8,31,0,,,,,33.2,24.2,13.3,31.3,
Tengah,2017,9,1,0.1,,,,,33.2,24.5,13.7,37.1,
Tengah,2017,9,2,0,,,,,34.4,25.2,9.7,31.3,
Tengah,2017,9,3,0,,,,,33.7,24.6,12.6,33.5,
Tengah,2017,9,4,0,,,,,33.1,25.1,9.4,27.7,
Tengah,2017,9,5,9.7,,,,,32.3,24.7,11.2,46.4,
Tengah,2017,9,6,6.8,,,,,30.2,24.2,7.9,29.5,
Tengah,2017,9,7,0.2,,,,,33.1,24.3,11.5,29.5,
Tengah,2017,9,8,86,,,,,31.8,23.8,8.6,37.1,
Tengah,2017,9,9,0,,,,,31.3,24.8,6.8,42.5,
Tengah,2017,9,10,3.1,,,,,31.1,23,8.3,50,
Tengah,2017,9,11,23.7,,,,,30.5,23.1,5.8,24.1,
Tengah,2017,9,12,0,,,,,34,24.3,8.6,24.1,
Tengah,2017,9,13,0,,,,,34,24.5,10.1,22.3,
Tengah,2017,9,14,5.5,,,,,32,24.4,10.8,40.7,
Tengah,2017,9,15,12.6,,,,,29,23.8,5,24.1,
Tengah,2017,9,16,19,,,,,30,22.5,11.2,31.3,
Tengah,2017,9,17,7.2,,,,,33.5,24.1,13,38.9,
Tengah,2017,9,18,17.5,,,,,32.4,23.7,6.8,53.6,
Tengah,2017,9,19,0.8,,,,,30.7,23.5,7.6,42.5,
Tengah,2017,9,20,10.1,,,,,31.2,22.9,8.6,53.6,
Tengah,2017,9,21,4.9,,,,,30.9,23,8.3,24.1,
Tengah,2017,9,22,2.9,,,,,32.4,23.8,9.4,25.9,
Tengah,2017,9,23,3.9,,,,,32.3,23.7,10.1,35.3,
Tengah,2017,9,24,20.4,,,,,32.8,23.9,11.2,25.9,
Tengah,2017,9,25,0.3,,,,,33.2,24.3,7.9,29.5,
Tengah,2017,9,26,6.6,,,,,32,23.2,6.8,33.5,
Tengah,2017,9,27,0.1,,,,,31.7,23.4,8.3,35.3,
Tengah,2017,9,28,10.2,,,,,31.4,24.8,5.8,22.3,
Tengah,2017,9,29,39.6,,,,,30.8,22.7,9.4,48.2,
Tengah,2017,9,30,11.4,,,,,30.7,24.4,11.5,27.7,
Tengah,2017,10,1,5.3,,,,,30.2,23.7,5.4,25.9,
Tengah,2017,10,2,0,,,,,32.2,24.2,7.9,24.1,
Tengah,2017,10,3,8.3,,,,,30.4,22.9,5.4,38.9,
Tengah,2017,10,4,28.5,,,,,27.9,22.9,5.8,27.7,
Tengah,2017,10,5,28.5,,,,,32.9,23.4,7.6,35.3,
Tengah,2017,10,6,25.6,,,,,32.7,23.4,7.9,25.9,
Tengah,2017,10,7,10.5,,,,,34.2,24.1,9.4,29.5,
Tengah,2017,10,8,2.8,,,,,32.5,24.4,7.6,27.7,
Tengah,2017,10,9,3.6,,,,,33.3,23.8,9.4,31.3,
Tengah,2017,10,10,0.7,,,,,32.9,23.3,10.1,37.1,
Tengah,2017,10,11,5.4,,,,,33,23.4,8.3,33.5,
Tengah,2017,10,12,7.7,,,,,31.3,23.7,7.6,33.5,
Tengah,2017,10,13,1.3,,,,,32,24.5,8.6,25.9,
Tengah,2017,10,14,0,,,,,33.4,24.7,9,24.1,
Tengah,2017,10,15,0,,,,,34.2,23.9,9.7,27.7,
Tengah,2017,10,16,0.5,,,,,33.8,23.7,7.6,38.9,
Tengah,2017,10,17,0,,,,,35.3,24.8,9.4,25.9,
Tengah,2017,10,18,0,,,,,35.3,25.6,8.3,29.5,
Tengah,2017,10,19,0,,,,,33.7,24.8,8.6,24.1,
Tengah,2017,10,20,0,,,,,34.6,25.1,8.6,25.9,
Tengah,2017,10,21,0,,,,,34.8,25.7,9,31.3,
Tengah,2017,10,22,0,,,,,32.6,25.3,13,33.5,
Tengah,2017,10,23,0,,,,,31.9,24.5,7.6,25.9,
Tengah,2017,10,24,0.2,,,,,31.6,0,6.8,27.7,
Tengah,2017,10,25,0,,,,,34.5,25,7.9,31.3,
Tengah,2017,10,26,0,,,,,33.5,24.4,8.3,25.9,
Tengah,2017,10,27,0,,,,,31.9,23.6,7.6,22.3,
Tengah,2017,10,28,0,,,,,34.3,23.8,11.2,29.5,
Tengah,2017,10,29,0,,,,,32.6,23.8,8.6,27.7,
Tengah,2017,10,30,43.8,,,,,30.3,23.4,6.5,22.3,
Tengah,2017,10,31,5.5,,,,,28.2,23.2,5.4,18.4,
Tengah,2017,11,1,0,,,,,32.5,23.9,6.5,29.5,
Tengah,2017,11,2,0,,,,,31.1,24.2,6.1,24.1,
Tengah,2017,11,3,18.6,,,,,32.6,23.8,6.8,27.7,
Tengah,2017,11,4,7,,,,,32.8,24.2,5.4,22.3,
Tengah,2017,11,5,1.3,,,,,32.5,22.8,8.3,40.7,
Tengah,2017,11,6,58,,,,,31.5,23.8,7.6,29.5,
Tengah,2017,11,7,0.2,,,,,30.3,23.6,6.8,31.3,
Tengah,2017,11,8,9.4,,,,,31.2,24.3,10.8,31.3,
Tengah,2017,11,9,16.4,,,,,32.7,23.7,13,51.8,
Tengah,2017,11,10,59.2,,,,,31.6,23,7.6,44.3,
Tengah,2017,11,11,35.8,,,,,29.5,23.6,5.8,42.5,
Tengah,2017,11,12,0.8,,,,,32.3,23.6,9.4,31.3,
Tengah,2017,11,13,0.3,,,,,33.7,23.2,9,40.7,
Tengah,2017,11,14,27.2,,,,,28.2,23.6,6.1,22.3,
Tengah,2017,11,15,0,,,,,31.9,23.6,10.1,27.7,
Tengah,2017,11,16,1.4,,,,,34,24.2,8.3,24.1,
Tengah,2017,11,17,1.2,,,,,31.4,23.5,8.6,46.4,
Tengah,2017,11,18,6.5,,,,,34,24.6,9.4,33.5,
Tengah,2017,11,19,0,,,,,32.6,24.5,11.2,27.7,
Tengah,2017,11,20,0.1,,,,,31.6,24.8,9,38.9,
Tengah,2017,11,21,0.9,,,,,29.2,23.8,7.2,37.1,
Tengah,2017,11,22,6,,,,,34.5,23.8,7.9,44.3,
Tengah,2017,11,23,17.2,,,,,30.2,23.8,10.1,51.8,
Tengah,2017,11,24,23.6,,,,,30.1,23.6,10.8,40.7,
Tengah,2017,11,25,21.5,,,,,32.5,23.6,7.2,33.5,
Tengah,2017,11,26,3,,,,,31,24.1,9,48.2,
Tengah,2017,11,27,0.9,,,,,27.5,23.9,7.6,20.5,
Tengah,2017,11,28,15.9,,,,,31.1,23.8,9.4,42.5,
Tengah,2017,11,29,0.7,,,,,31.7,24.5,15.5,46.4,
Tengah,2017,11,30,0.1,,,,,32.8,23.9,18.7,53.6,
Tengah,2017,12,1,0,,,,,34.8,24.3,11.5,35.3,
Tengah,2017,12,2,0,,,,,34.6,25.1,10.8,29.5,
Tengah,2017,12,3,0,,,,,32.3,25.6,8.3,22.3,
Tengah,2017,12,4,0.6,,,,,32.4,24.6,7.6,27.7,
Tengah,2017,12,5,0,,,,,34,24.2,9.7,24.1,
Tengah,2017,12,6,0.7,,,,,34.3,24.6,7.6,25.9,
Tengah,2017,12,7,0.7,,,,,32.3,24.2,9.7,24.1,
Tengah,2017,12,8,0,,,,,30.7,24.1,16.9,38.9,
Tengah,2017,12,9,0,,,,,27.7,23.6,14.8,44.3,
Tengah,2017,12,10,10.6,,,,,33.6,23.6,12.5,40.7,
Tengah,2017,12,11,30.1,,,,,32.7,24.3,11.2,31.3,
Tengah,2017,12,12,3.4,,,,,31.2,24,8.6,33.5,
Tengah,2017,12,13,4.1,,,,,31.7,23.3,9.4,35.3,
Tengah,2017,12,14,0,,,,,33.8,23.3,10.1,27.7,
Tengah,2017,12,15,29.1,,,,,32.2,22.9,11.2,42.5,
Tengah,2017,12,16,1.5,,,,,32.5,23.3,10.4,33.5,
Tengah,2017,12,17,0,,,,,32.2,23.2,22.7,55.4,
Tengah,2017,12,18,0,,,,,31.8,24.4,21.6,53.6,
Tengah,2017,12,19,0,,,,,31.2,23.3,19.8,51.8,
Tengah,2017,12,20,0,,,,,32,23.3,21.6,42.5,
Tengah,2017,12,21,0,,,,,31.6,23.6,21.6,50,
Tengah,2017,12,22,23.5,,,,,32.9,23.7,12.2,48.2,
Tengah,2017,12,23,6.5,,,,,32.8,25.2,12.6,38.9,
Tengah,2017,12,24,0,,,,,29.2,24.2,12.2,29.5,
Tengah,2017,12,25,7.2,,,,,31.8,23.7,9.7,31.3,
Tengah,2017,12,26,4,,,,,32.6,23.5,9.4,37.1,
Tengah,2017,12,27,2.1,,,,,32.4,24.5,9.7,25.9,
Tengah,2017,12,28,3.7,,,,,32.2,25,11.2,50,
Tengah,2017,12,29,1.7,,,,,32.3,25,14,46.4,
Tengah,2017,12,30,3,,,,,29.8,24.3,14.8,48.2,
Tengah,2017,12,31,28.5,,,,,25.7,23.3,8,37.1,
Tengah,2018,1,1,14.2,,,,,26.8,22.9,7.6,18.4,
Tengah,2018,1,2,1.8,,,,,27.6,23.2,7.2,24.1,
Tengah,2018,1,3,6.3,,,,,32.5,23.3,7.9,25.9,
Tengah,2018,1,4,0,,,,,30,24.3,12.6,27.7,
Tengah,2018,1,5,4.6,,,,,29,23.3,5.8,18.4,
Tengah,2018,1,6,0,,,,,31.8,23.1,6.1,16.6,
Tengah,2018,1,7,18,,,,,32.7,23.6,8.3,31.3,
Tengah,2018,1,8,22.5,,,,,31.8,23.2,7.9,29.5,
Tengah,2018,1,9,27,,,,,32,23.6,10.8,35.3,
Tengah,2018,1,10,17.5,,,,,28.5,22.4,9.7,33.5,
Tengah,2018,1,11,18.3,,,,,25.8,22.5,12.6,37.1,
Tengah,2018,1,12,12.1,,,,,24.3,22,12.6,33.5,
Tengah,2018,1,13,14.5,,,,,23.6,21.3,9.7,27.7,
